|      | game_id                                                             |   num_videos |
|  396 | front-mission-gun-hazard                                            |          712 |
|  397 | full-throttle-all-american-racing                                   |           13 |
|  398 | fun-n-games                                                         |           57 |
|  399 | fushigi-no-dungeon-torneko-no-daibouken                             |          431 |
|  400 | gakkou-de-atta-kowai-hanashi                                        |           58 |
|  401 | galaxy-wars                                                         |           28 |
|  402 | gamars-copier                                                       |            3 |
|  403 | gamble-hourouki                                                     |           16 |
|  404 | gambler-jiko-chuushinha-2-dorapon-quest                             |           11 |
|  405 | game-no-tetsujin-the-shanghai                                       |           11 |
|  406 | gamera-gyaos-gekimetsu-sakusen                                      |           55 |
|  407 | gan-gan-ganchan                                                     |           85 |
|  408 | ganbare-daiku-no-gen-san                                            |          122 |
|  409 | ganbare-goemon-2-kiteretsu-shougun-magginesu                        |          351 |
|  410 | ganbare-goemon-3-shishi-juurokubee-no-karakuri-manjigatame          |          742 |
|  411 | ganbare-goemon-4-kirakira-douchuu-boku-ga-dancer-ni-natta-riyuu     |          490 |
|  412 | ganso-pachinko-ou                                                   |            5 |
|  413 | garry-kitchens-super-battletank-war-in-the-gulf                     |            9 |
|  414 | gd-leen                                                             |            6 |
|  415 | gegege-no-kitaro-fukkatsu-tenma-daiou                               |          134 |
|  416 | gekisou-sentai-car-rangers-zenkai-racer-senshi                      |           48 |
|  417 | gekitotsu-dangan-jidousha-kessen-battle-mobile                      |           75 |
|  418 | gekitou-burning-prowrestling                                        |           45 |
|  419 | gemfire                                                             |         1822 |
|  420 | genghis-khan-ii-clan-of-the-grey-wolf                               |          287 |
|  421 | genjuu-ryodan                                                       |            6 |
|  422 | genocide-2                                                          |          105 |
|  423 | george-foremans-ko-boxing                                           |           38 |
|  424 | get-in-the-hole                                                     |           65 |
|  425 | getsumen-no-anubis                                                  |           92 |
|  426 | ghost-chaser-densei                                                 |          194 |
|  427 | ghost-sweeper-mikami-joreishi-wa-nice-body                          |          120 |
|  428 | ghoul-patrol                                                        |          148 |
|  429 | ginga-eiyuu-densetsu                                                |            6 |
|  430 | ginga-sengoku-gunyuuden-rai                                         |            5 |
|  431 | gionbana                                                            |            5 |
|  432 | go-go-ackman                                                        |           96 |
|  433 | go-go-ackman-2                                                      |           82 |
|  434 | go-go-ackman-3                                                      |          130 |
|  435 | go-go-dodge-league                                                  |           27 |
|  436 | god-mezameyo-to-yobu-koe-ha-kikoe                                   |            5 |
|  437 | gods                                                                |          164 |
|  438 | godzilla-kaijuu-daikessen                                           |           61 |
|  439 | gokinjo-bouken-tai                                                  |         1101 |
|  440 | gokujou-parodius                                                    |          111 |
|  441 | golf-daisuki-ob-club                                                |           24 |
|  442 | gon                                                                 |           29 |
|  443 | goods-press-gatsu-gou-3                                             |          444 |
|  444 | goods-press-gatsu-gou-7                                             |          141 |
|  445 | goof-troop                                                          |          183 |
|  446 | gourmet-sentai-bara-yarou                                           |          136 |
|  447 | gp-1                                                                |           56 |
|  448 | gp-1-part-ii                                                        |          358 |
|  449 | gradius-iii                                                         |          282 |
|  450 | granhistoria-genshi-sekaiki                                         |            4 |
|  451 | great-battle-gaiden-2-the-matsuri-da-wasshoi                        |          258 |
|  452 | great-battle-ii-the-last-fighter-twin                               |          187 |
|  453 | great-battle-iii-the                                                |          241 |
|  454 | great-battle-iv-the                                                 |          259 |
|  455 | great-battle-v-the                                                  |          273 |
|  456 | great-circus-mystery-starring-mickey-minnie-the                     |          167 |
|  457 | gt-racing                                                           |            3 |
|  458 | gunforce                                                            |           45 |
|  459 | gunple-strange-world-gunmans-proof                                  |          414 |
|  460 | habu-meijin-no-omoshiro-shougi                                      |            6 |
|  461 | hagane-the-final-conflict                                           |            6 |
|  462 | haisei-mahjong-ryouga                                               |            2 |
|  463 | hajimari-no-mori                                                    |           73 |
|  464 | hakunetsu-professional-baseball-94-ganba-league-3                   |           60 |
|  465 | hakunetsu-professional-baseball-ganba-league-93                     |           10 |
|  466 | hals-hole-in-one-golf                                               |           64 |
|  467 | hameln-no-violin-hiki                                               |          402 |
|  468 | hana-no-keiji-kumo-no-kanata-ni                                     |           11 |
|  469 | hanafuda-ou                                                         |           11 |
|  470 | hanjuku-eiyuu-aa-sekai-yo-hanjuku-nare                              |           59 |
|  471 | hanna-barberas-turbo-toons                                          |           97 |
|  472 | hardball-iii                                                        |          162 |
|  473 | harleys-humongous-adventure                                         |          128 |
|  474 | harvest-moon                                                        |          349 |
|  475 | hashire-hebereke                                                    |           93 |
|  476 | hat-trick-hero-2                                                    |          397 |
|  477 | hatayama-hacchi-no-pro-yakyuu-news-jitsumeiban                      |           11 |
|  478 | hayazashi-nidan-morita-shougi                                       |            3 |
|  479 | head-on-soccer                                                      |          186 |
|  480 | hebereke-no-oishii-puzzle-wa-irimasen-ka                            |           69 |
|  481 | hebereke-no-popun                                                   |           70 |
|  482 | heberekes-popoitto                                                  |          121 |
|  483 | heian-fuunden-the                                                   |            2 |
|  484 | heisei-gunjin-shougi                                                |            8 |
|  485 | heisei-inu-monogatari-bow-pop-n-smash                               |          116 |
|  486 | heisei-shin-onigashima                                              |            9 |
|  487 | herakles-no-eikou-iii-kamigami-no-chinmoku                          |           39 |
|  488 | herakles-no-eikou-iv-kamigami-kara-no-okurimono                     |          103 |
|  489 | hercules                                                            |           98 |
|  490 | hero-senki-project-olympus                                          |          835 |
|  491 | hi-no-ouji-yamato-takeru                                            |         1168 |
|  492 | hiouden-mamono-tachi-to-no-chikai                                   |            4 |
|  493 | hissatsu-pachinko-collection                                        |            6 |
|  494 | hisshou-777-fighter-ii-pachi-slot-hi-jouhou                         |            1 |
|  495 | hisshou-777-fighter-iii-kokuryuuou-no-fukkatsu                      |            3 |
|  496 | hisshou-pachi-slot-fan                                              |           13 |
|  497 | hit-the-ice                                                         |           75 |
|  498 | hokuto-no-ken-5-tenma-ryuuseiden-ai-zesshou                         |         1401 |
|  499 | hokuto-no-ken-6-gekitou-denshouken-haou-he-no-michi                 |           31 |
|  500 | hokuto-no-ken-7-seiken-retsuden-denshousha-he-no-michi              |           56 |
|  501 | holy-umbrella-dondera-no-mubou                                      |          807 |
|  502 | home-alone                                                          |           93 |
|  503 | home-alone-2-lost-in-new-york                                       |           82 |
|  504 | home-improvement-power-tool-pursuit                                 |          365 |
|  505 | hong-kong-97                                                        |           27 |
|  506 | honkaku-mahjong-tetsuman                                            |           14 |
|  507 | honkaku-shougi-fuuunji-ryuuou                                       |           11 |
|  508 | honkakuha-igo-gosei                                                 |           18 |
|  509 | honke-hanafuda                                                      |          127 |
|  510 | honke-sankyo-fever-jikki-simulation-2                               |            4 |
|  511 | honke-sankyo-fever-jikki-simulation-3                               |            5 |
|  512 | honoo-no-toukyuuji-dodge-danpei                                     |          173 |
|  513 | hook                                                                |          143 |
|  514 | hourai-gakuen-no-bouken-tenkousei-scramble                          |            9 |
|  515 | human-grand-prix-iii-f1-triple-battle                               |            3 |
|  516 | humans-the                                                          |           50 |
|  517 | hunchback-of-notre-dame                                             |            5 |
|  518 | hungry-dinosaurs                                                    |            1 |
|  519 | hunt-for-red-october-the                                            |           91 |
|  520 | hurricanes                                                          |          193 |
|  521 | hurricanes-trainer                                                  |           12 |
|  522 | hyper-iria                                                          |          169 |
|  523 | hyper-v-ball                                                        |           73 |
|  524 | hyperzone                                                           |           82 |
