|       | game_id                                                                   | soundtrack      |   num_videos |
|   272 | adventures-of-batman-robin-the                                            | soundtrack_0014 |            5 |
|   273 | adventures-of-batman-robin-the                                            | soundtrack_0015 |            5 |
|   274 | adventures-of-batman-robin-the                                            | soundtrack_0016 |            5 |
|   275 | adventures-of-batman-robin-the                                            | soundtrack_0017 |            5 |
|   276 | adventures-of-batman-robin-the                                            | soundtrack_0018 |            2 |
|   277 | adventures-of-batman-robin-the                                            | soundtrack_0019 |            4 |
|   278 | adventures-of-batman-robin-the                                            | soundtrack_0020 |            5 |
|   279 | adventures-of-batman-robin-the                                            | soundtrack_0021 |            4 |
|   280 | adventures-of-batman-robin-the                                            | soundtrack_0022 |            5 |
|   281 | adventures-of-batman-robin-the                                            | soundtrack_0023 |            5 |
|   282 | adventures-of-batman-robin-the                                            | soundtrack_0025 |            5 |
|   283 | adventures-of-batman-robin-the                                            | soundtrack_0026 |            5 |
|   284 | adventures-of-batman-robin-the                                            | soundtrack_0027 |            5 |
|   285 | adventures-of-batman-robin-the                                            | soundtrack_0028 |            2 |
|   286 | adventures-of-dr-franken-the                                              | soundtrack_0001 |            5 |
|   287 | adventures-of-dr-franken-the                                              | soundtrack_0002 |            5 |
|   288 | adventures-of-dr-franken-the                                              | soundtrack_0003 |            5 |
|   289 | adventures-of-dr-franken-the                                              | soundtrack_0004 |            5 |
|   290 | adventures-of-dr-franken-the                                              | soundtrack_0005 |            5 |
|   291 | adventures-of-dr-franken-the                                              | soundtrack_0006 |            2 |
|   292 | adventures-of-dr-franken-the                                              | soundtrack_0007 |            5 |
|   293 | adventures-of-dr-franken-the                                              | soundtrack_0008 |            5 |
|   294 | adventures-of-kid-kleets-the                                              | soundtrack_0001 |            2 |
|   295 | adventures-of-kid-kleets-the                                              | soundtrack_0002 |            2 |
|   296 | adventures-of-kid-kleets-the                                              | soundtrack_0003 |            2 |
|   297 | adventures-of-kid-kleets-the                                              | soundtrack_0004 |            2 |
|   298 | adventures-of-kid-kleets-the                                              | soundtrack_0005 |            2 |
|   299 | adventures-of-kid-kleets-the                                              | soundtrack_0006 |            2 |
|   300 | adventures-of-kid-kleets-the                                              | soundtrack_0008 |            1 |
|   301 | adventures-of-kid-kleets-the                                              | soundtrack_0009 |            2 |
|   302 | adventures-of-kid-kleets-the                                              | soundtrack_0010 |            1 |
|   303 | adventures-of-kid-kleets-the                                              | soundtrack_0011 |            1 |
|   304 | adventures-of-kid-kleets-the                                              | soundtrack_0012 |            1 |
|   305 | adventures-of-kid-kleets-the                                              | soundtrack_0013 |            1 |
|   306 | adventures-of-kid-kleets-the                                              | soundtrack_0014 |            2 |
|   307 | adventures-of-kid-kleets-the                                              | soundtrack_0015 |            2 |
|   308 | adventures-of-kid-kleets-the                                              | soundtrack_0016 |            2 |
|   309 | adventures-of-kid-kleets-the                                              | soundtrack_0019 |            1 |
|   310 | adventures-of-kid-kleets-the                                              | soundtrack_0020 |            2 |
|   311 | adventures-of-kid-kleets-the                                              | soundtrack_0021 |            2 |
|   312 | adventures-of-kid-kleets-the                                              | soundtrack_0022 |            2 |
|   313 | adventures-of-kid-kleets-the                                              | soundtrack_0024 |            2 |
|   314 | adventures-of-kid-kleets-the                                              | soundtrack_0025 |            2 |
|   315 | adventures-of-kid-kleets-the                                              | soundtrack_0026 |            2 |
|   316 | adventures-of-kid-kleets-the                                              | soundtrack_0027 |            2 |
|   317 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0001 |            1 |
|   318 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0002 |            2 |
|   319 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0003 |            2 |
|   320 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0004 |            2 |
|   321 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0005 |            2 |
|   322 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0006 |            2 |
|   323 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0007 |            2 |
|   324 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0008 |            2 |
|   325 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0012 |            1 |
|   326 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0013 |            2 |
|   327 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0014 |            2 |
|   328 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0015 |            2 |
|   329 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0016 |            2 |
|   330 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0018 |            2 |
|   331 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0019 |            1 |
|   332 | adventures-of-rocky-and-bullwinkle-and-friends-the                        | soundtrack_0020 |            2 |
|   333 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0002 |            3 |
|   334 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0003 |            3 |
|   335 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0006 |            3 |
|   336 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0007 |            3 |
|   337 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0008 |            3 |
|   338 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0009 |            3 |
|   339 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0010 |            1 |
|   340 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0012 |            1 |
|   341 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0013 |            3 |
|   342 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0014 |            1 |
|   343 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0015 |            3 |
|   344 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0016 |            3 |
|   345 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0017 |            2 |
|   346 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0018 |            1 |
|   347 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0019 |            3 |
|   348 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                       | soundtrack_0020 |            3 |
|   349 | aero-fighters                                                             | soundtrack_0001 |            2 |
|   350 | aero-fighters                                                             | soundtrack_0003 |            2 |
|   351 | aero-fighters                                                             | soundtrack_0004 |            2 |
|   352 | aero-fighters                                                             | soundtrack_0005 |            2 |
|   353 | aero-fighters                                                             | soundtrack_0006 |            1 |
|   354 | aero-fighters                                                             | soundtrack_0007 |            1 |
|   355 | aero-fighters                                                             | soundtrack_0008 |            1 |
|   356 | aero-fighters                                                             | soundtrack_0010 |            2 |
|   357 | aero-fighters                                                             | soundtrack_0011 |            1 |
|   358 | aero-fighters                                                             | soundtrack_0012 |            1 |
|   359 | aero-fighters                                                             | soundtrack_0013 |            2 |
|   360 | aero-fighters                                                             | soundtrack_0015 |            2 |
|   361 | aero-fighters                                                             | soundtrack_0016 |            2 |
|   362 | aero-fighters                                                             | soundtrack_0017 |            2 |
|   363 | aero-fighters                                                             | soundtrack_0018 |            1 |
|   364 | aero-fighters                                                             | soundtrack_0019 |            1 |
|   365 | aero-fighters                                                             | soundtrack_0020 |            2 |
|   366 | aero-fighters                                                             | soundtrack_0021 |            1 |
|   367 | aero-fighters                                                             | soundtrack_0023 |            2 |
|   368 | aero-the-acro-bat                                                         | soundtrack_0001 |            4 |
|   369 | aero-the-acro-bat                                                         | soundtrack_0002 |            4 |
|   370 | aero-the-acro-bat                                                         | soundtrack_0003 |            3 |
|   371 | aero-the-acro-bat                                                         | soundtrack_0004 |            4 |
|   372 | aero-the-acro-bat                                                         | soundtrack_0005 |            4 |
|   373 | aero-the-acro-bat                                                         | soundtrack_0006 |            3 |
|   374 | aero-the-acro-bat                                                         | soundtrack_0007 |            4 |
|   375 | aero-the-acro-bat                                                         | soundtrack_0008 |            4 |
|   376 | aero-the-acro-bat                                                         | soundtrack_0009 |            4 |
